id,title,description,date_taken,date_uploaded,latitude,longitude,context,image_url,tags,source_dataset,vision_label,vision_reason,vision_error,vision_model,vision_backend,cluster_id
3610811819,London. Saint Paul's Cathedral,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01551

<b>Title</b>: London. Saint Paul's Cathedral

Architect: Sir Christopher Wren (English, 1632-1723)


Building Date: 1675-1710
Print date: ca. 1840-ca. 1890


<b>Location</b>: Europe: United Kingdom; London

<b>Materials</b>: wood engraving

Image: 13.5827 x 19.8819 in.; 34.5 x 50.5 cm

<b>Style</b>: Neo-Classical

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5ts2"" rel=""nofollow"">http://hdl.handle.net/1813.001/5ts2</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",2009-06-09 14:02:22,1244570542,51.506325,-0.127144,0,https://live.staticflickr.com/3660/3610811819_e8a05d8dc2_o.jpg,,Cornell University Library,YES,openclip p(building)=0.874,,ViT-B-32,openclip,87
3610811585,Glasgow Cathedral from the Southeast,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01215

<b>Title</b>: Glasgow Cathedral from the Southeast

Photographer: George Washington Wilson (Scottish, 1823-1893)


Building Date: 1197-ca. 1399
Photograph date: ca. 1865-ca. 1885


<b>Location</b>: Europe: United Kingdom; Glasgow

<b>Materials</b>: albumen print

Image: 7 5/8 x 11 3/8 in.; 19.3675 x 28.8925 cm

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5tcp"" rel=""nofollow"">http://hdl.handle.net/1813.001/5tcp</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570538,55.857809,-4.242511,0,https://live.staticflickr.com/3307/3610811585_93f75a93c5_o.jpg,,Cornell University Library,YES,openclip p(building)=0.985,,ViT-B-32,openclip,94
3611623514,Nineteenth-century English House,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01013

<b>Title</b>: Nineteenth-century English House

Building Date: ca. 1800-ca. 1895
Photograph date: ca. 1865-ca. 1890


<b>Location</b>: Europe: United Kingdom; England

<b>Materials</b>: albumen print

Image: 7 1/4 x 8 5/8 in.; 18.415 x 21.9075 cm

<b>Style</b>: Gothic Revival

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t4j"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t4j</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570531,52.883289,-1.97685,0,https://live.staticflickr.com/3374/3611623514_6b76c078f5_o.jpg,,Cornell University Library,YES,openclip p(building)=0.975,,ViT-B-32,openclip,91
3611623134,Cambridge. Clare College,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01082

<b>Title</b>: Cambridge. Clare College

Photograph date: ca. 1865-ca. 1885
Building Date: 17th century


<b>Location</b>: Europe: United Kingdom; Cambridge

<b>Materials</b>: albumen print

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t6x"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t6x</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570524,52.20987,0.111565,0,https://live.staticflickr.com/3303/3611623134_300e1d8ffd_o.jpg,,Cornell University Library,YES,openclip p(building)=0.954,,ViT-B-32,openclip,88
3611621116,Royal Architectural Museum. Plaster Casts of Westminster Abbey Chapter House Gabriel Statue,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00922

<b>Title</b>: Royal Architectural Museum. Plaster Casts of Westminster Abbey Chapter House Gabriel Statue

Photographer: Henry Bedford Lemere (English, 1840-ca. 1911)


Photograph date: ca. 1874


<b>Location</b>: Europe: United Kingdom; London

<b>Materials</b>: albumen print

Image: 10 5/8 x 8 in.; 26.9875 x 20.32 cm

<b>Style</b>: Romanesque

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t1d"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t1d</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1874-01-01 00:00:00,1244570482,51.506325,-0.127144,0,https://live.staticflickr.com/2460/3611621116_d58d03deb8_o.jpg,,Cornell University Library,YES,openclip p(building)=0.832,,ViT-B-32,openclip,87
3610808323,"Old Swan House. Chelsea Embankment, London","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00872

<b>Title</b>: Old Swan House. Chelsea Embankment, London

Photographer: Henry Bedford Lemere (English, 1840-ca. 1911)
Architect: Richard Norman Shaw (Scottish, 1831-1912)


Building Date: 1876
Photograph date: ca. 1876-ca. 1885


<b>Location</b>: Europe: United Kingdom; London

<b>Materials</b>: albumen print

Image: 11 x 9 in.; 27.94 x 22.86 cm

<b>Style</b>: Gothic Revival

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5szj"" rel=""nofollow"">http://hdl.handle.net/1813.001/5szj</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1876-01-01 00:00:00,1244570471,51.506325,-0.127144,0,https://live.staticflickr.com/3395/3610808323_0ce515c8dd_o.jpg,,Cornell University Library,YES,openclip p(building)=0.981,,ViT-B-32,openclip,87
3611619436,"Scott Monument, Edinburgh","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01209b

<b>Title</b>: Scott Monument, Edinburgh

Architect: E. Meikle Kemp (1795-1844)


Monument date: 1840-1846
Photograph date: ca. 1865-ca. 1895


<b>Location</b>: Europe: United Kingdom; Edinburgh

<b>Materials</b>: albumen print

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5tcb"" rel=""nofollow"">http://hdl.handle.net/1813.001/5tcb</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570447,55.954155,-3.202774,0,https://live.staticflickr.com/3657/3611619436_9c96ddaf1d_o.jpg,,Cornell University Library,YES,openclip p(building)=0.998,,ViT-B-32,openclip,96
3611618360,Cambridge. Clare College and King's College,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01083

<b>Title</b>: Cambridge. Clare College and King's College

Chapel date: 1441-1547
Photograph date: ca. 1865-ca. 1885
Bridge date: 1639-1640


<b>Location</b>: Europe: United Kingdom; Cambridge

<b>Materials</b>: albumen print

Image: 8 1/4 x 10 3/4 in.; 20.955 x 27.305 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t6z"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t6z</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570423,52.20987,0.111565,0,https://live.staticflickr.com/2028/3611618360_28b8d60f48_o.jpg,,Cornell University Library,YES,openclip p(building)=0.895,,ViT-B-32,openclip,88
3611617592,Norwich Cathedral. Erpingham Gate,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00892

<b>Title</b>: Norwich Cathedral. Erpingham Gate

Building Date: ca. 1420
Photograph date: ca. 1865-ca. 1895


<b>Location</b>: Europe: United Kingdom; Norwich

<b>Materials</b>: albumen print

Image: 11 x 7 1/4 in.; 27.94 x 18.415 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t06"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t06</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570405,52.622495,1.2949,0,https://live.staticflickr.com/2421/3611617592_1c08ef6f4a_o.jpg,,Cornell University Library,YES,openclip p(building)=1.000,,ViT-B-32,openclip,97
3611616846,Durham Cathedral from Southeast,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01031

<b>Title</b>: Durham Cathedral from Southeast

Building Date: 1093-1128
Photograph date: ca. 1865-ca. 1895


<b>Location</b>: Europe: United Kingdom; Durham

<b>Materials</b>: albumen print

Image: 8 1/4 x 11 1/4 in.; 20.955 x 28.575 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t55"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t55</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570389,54.769559,-1.567869,0,https://live.staticflickr.com/2468/3611616846_668f0bfe85_o.jpg,,Cornell University Library,YES,openclip p(building)=0.514,,ViT-B-32,openclip,-1
3611616336,"""The Last Judgment."" Niche Sculptures, Wells Cathedral West Façade","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00801

<b>Title</b>: &quot;The Last Judgment.&quot; Niche Sculptures, Wells Cathedral West Façade

Building Date: ca. 1230-1260
Photograph date: ca. 1867-ca. 1895


<b>Location</b>: Europe: United Kingdom; Wells

<b>Materials</b>: albumen print

Image: 8 1/2 x 6 3/8 in.; 21.59 x 16.1925 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5svz"" rel=""nofollow"">http://hdl.handle.net/1813.001/5svz</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1867-01-01 00:00:00,1244570377,51.21135,-2.645954,0,https://live.staticflickr.com/3587/3611616336_1937d5de23_o.jpg,,Cornell University Library,YES,openclip p(building)=0.987,,ViT-B-32,openclip,89
3610803471,Exeter Guildhall,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01058

<b>Title</b>: Exeter Guildhall

Photographer: Carl Norman (British, active ca. 1870-ca. 1890)


Building Date: ca. 1466
Photograph date: ca. 1865-ca. 1885


<b>Location</b>: Europe: United Kingdom; Exeter

<b>Materials</b>: albumen print

Image: 8 1/2 x 6 1/4 in.; 21.59 x 15.875 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t63"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t63</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570364,50.719904,-3.531644,0,https://live.staticflickr.com/2445/3610803471_4b8fd34f89_o.jpg,,Cornell University Library,YES,openclip p(building)=0.998,,ViT-B-32,openclip,92
3611615472,"Feathers Inn, Ludlow (Shropshire)","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00993

<b>Title</b>: Feathers Inn, Ludlow (Shropshire)

Photographer: Carl Norman (British, active ca. 1870-ca. 1890)


Building Date: 8th-14th century
Photograph date: ca. 1865-ca. 1886


<b>Location</b>: Europe: United Kingdom; Glastonbury

<b>Materials</b>: albumen print

Image: 6 3/4 x 8 1/4 in.; 17.145 x 20.955 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t3v"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t3v</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570357,51.14759,-2.717009,0,https://live.staticflickr.com/3627/3611615472_10da1df459_o.jpg,,Cornell University Library,YES,openclip p(building)=0.997,,ViT-B-32,openclip,-1
3610802905,"Royal Artillery Monument, Hyde Park Corner, London","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00920a

<b>Title</b>: Royal Artillery Monument, Hyde Park Corner, London

Sculptor: Charles Sargeant Jagger


Monument date: 1924
Photograph date: ca. 1924-ca. 1940


<b>Location</b>: Europe: United Kingdom; London

<b>Materials</b>: gelatin silver print

Image: 6 3/4 x 4 3/4 in.; 17.145 x 12.065 cm

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t18"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t18</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1924-01-01 00:00:00,1244570352,51.506325,-0.127144,0,https://live.staticflickr.com/3307/3610802905_949eeec9c0_o.jpg,,Cornell University Library,YES,openclip p(building)=1.000,,ViT-B-32,openclip,87
3610802701,"Tomb of Bishop Ralph of Shrewsbury, Wells Cathedral","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00973

<b>Title</b>: Tomb of Bishop Ralph of Shrewsbury, Wells Cathedral

Sculpture Date: ca. 1363
Photograph date: ca. 1865-ca. 1885


<b>Location</b>: Europe: United Kingdom; Wells

<b>Materials</b>: albumen print

Image: 6 5/8 x 9 3/4 in.; 16.8275 x 24.765 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t35"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t35</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570347,51.21135,-2.645954,0,https://live.staticflickr.com/3556/3610802701_b77ae8fb2b_o.jpg,,Cornell University Library,YES,openclip p(building)=0.964,,ViT-B-32,openclip,89
3610801621,Reading. Grammar School and Master's House,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00845

<b>Title</b>: Reading. Grammar School and Master's House

Architect: Alfred Waterhouse (English, 1830-1905)


Building Date: 1874
Photograph date: ca. 1874-ca. 1885


<b>Location</b>: Europe: United Kingdom; Reading

<b>Materials</b>: albumen print

Image: 8 3/4 x 11 in.; 22.225 x 27.94 cm

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5sxm"" rel=""nofollow"">http://hdl.handle.net/1813.001/5sxm</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1874-01-01 00:00:00,1244570321,51.45352,-0.963009,0,https://live.staticflickr.com/2422/3610801621_1335ab6afe_o.jpg,,Cornell University Library,YES,openclip p(building)=0.999,,ViT-B-32,openclip,-1
3610798671,Romanesque Relief Carving,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00907

<b>Title</b>: Romanesque Relief Carving

Building Date: ca. 800-ca. 1100
Photograph date: ca. 1900-ca. 1940


<b>Location</b>: Europe: United Kingdom; England

<b>Materials</b>: gelatin silver print

Image: 6 1/4 x 4 1/2 in.; 15.875 x 11.43 cm

<b>Style</b>: Romanesque

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t0r"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t0r</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1900-01-01 00:00:00,1244570254,52.883289,-1.97685,0,https://live.staticflickr.com/3366/3610798671_b0564cbe49_o.jpg,,Cornell University Library,YES,openclip p(building)=0.913,,ViT-B-32,openclip,91
3610798311,"Pembroke College Library, Cambridge","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01135

<b>Title</b>: Pembroke College Library, Cambridge

Architect: Alfred Waterhouse (English, 1830-1905)


Photograph date: ca. 1877-ca. 1885
Building Date: 1875-1877


<b>Location</b>: Europe: United Kingdom; Cambridge

<b>Materials</b>: albumen print

Image: 5 7/8 x 4 1/8 in.; 14.9225 x 10.4775 cm

<b>Style</b>: Gothic Revival

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t8r"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t8r</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1877-01-01 00:00:00,1244570246,52.20987,0.111565,0,https://live.staticflickr.com/3619/3610798311_7371f0d0c1_o.jpg,,Cornell University Library,YES,openclip p(building)=1.000,,ViT-B-32,openclip,88
3611610278,"Hall, The Leys School, Cambridge","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01131

<b>Title</b>: Hall, The Leys School, Cambridge

Building Date: ca. 1875


<b>Location</b>: Europe: United Kingdom; Cambridge

<b>Materials</b>: albumen print

Image: 4 1/8 x 6 in.; 10.4775 x 15.24 cm

<b>Style</b>: Romanesque Revival

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t8m"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t8m</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",2009-06-09 13:57:20,1244570240,52.20987,0.111565,0,https://live.staticflickr.com/3568/3611610278_64200242a7_o.jpg,,Cornell University Library,YES,openclip p(building)=0.998,,ViT-B-32,openclip,88
3611607674,Nineteenth-century House,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01005

<b>Title</b>: Nineteenth-century House

Building Date: ca. 1800-ca. 1895
Photograph date: ca. 1865-ca. 1890


<b>Location</b>: Europe: United Kingdom; England

<b>Materials</b>: albumen print

Image: 7 1/4 x 8 5/8 in.; 18.415 x 21.9075 cm

<b>Style</b>: Gothic Revival

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t48"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t48</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570185,52.883289,-1.97685,0,https://live.staticflickr.com/3609/3611607674_5fda8f126f_o.jpg,,Cornell University Library,YES,openclip p(building)=0.999,,ViT-B-32,openclip,91
3611607004,Royal Architectural Museum. Assorted Plaster Casts (Corbels and Capitals) from Lincoln Cathedral,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01170

<b>Title</b>: Royal Architectural Museum. Assorted Plaster Casts (Corbels and Capitals) from Lincoln Cathedral

Photographer: Henry Bedford Lemere (English, 1840-ca. 1911)


Photograph date: ca. 1874


<b>Location</b>: Europe: United Kingdom; London

<b>Materials</b>: albumen print

Image: 8 1/4 x 11 in.; 20.955 x 27.94 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t9x"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t9x</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1874-01-01 00:00:00,1244570171,51.506325,-0.127144,0,https://live.staticflickr.com/3662/3611607004_8faf8fbda5_o.jpg,,Cornell University Library,YES,openclip p(building)=0.989,,ViT-B-32,openclip,87
3611605512,"West Porch, Lincoln Cathedral","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00968

<b>Title</b>: West Porch, Lincoln Cathedral

Photographer: Francis Frith (English, 1822-1899)


Kings sculptures date: ca. 1380
Building Date: 12th century
Photograph date: ca. 1865-ca. 1885


<b>Location</b>: Europe: United Kingdom; Lincoln

<b>Materials</b>: albumen print

Image: 6 3/8 x 8 1/4 in.; 16.1925 x 20.955 cm

<b>Style</b>: Romanesque

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t30"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t30</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570140,53.226084,-0.542038,0,https://live.staticflickr.com/2471/3611605512_c623107c46_o.jpg,,Cornell University Library,YES,openclip p(building)=0.760,,ViT-B-32,openclip,90
3611604866,Leamington,"<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00916

<b>Title</b>: Leamington

Photograph date: ca. 1865-ca. 1895


<b>Location</b>: Europe: United Kingdom; Warwickshire, Royal Leamington Spa

<b>Materials</b>: albumen print

Image: 6 x 8 in.; 15.24 x 20.32 cm

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t12"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t12</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570126,52.289139,-1.53532,0,https://live.staticflickr.com/3566/3611604866_f00fc42237_o.jpg,,Cornell University Library,YES,openclip p(building)=0.963,,ViT-B-32,openclip,-1
3611604334,"Church of the Holy Rude, Stirling, Bowling Green","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.01225

<b>Title</b>: Church of the Holy Rude, Stirling, Bowling Green

Photographer: George Washington Wilson (Scottish, 1823-1893)


Building Date: ca. 1400-ca. 1449
Photograph date: ca. 1865-ca. 1885


<b>Location</b>: Europe: United Kingdom; Stirling

<b>Materials</b>: albumen print

Image: 5 3/8 x 8 1/8 in.; 13.6525 x 20.6375 cm

<b>Provenance</b>: Gift of Andrew Dickson White

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5td1"" rel=""nofollow"">http://hdl.handle.net/1813.001/5td1</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1865-01-01 00:00:00,1244570113,56.117358,-3.93952,0,https://live.staticflickr.com/3411/3611604334_e14f4532ef_o.jpg,,Cornell University Library,YES,openclip p(building)=0.997,,ViT-B-32,openclip,100
3610791809,"Noble Tree Cross, Hildenborough, Kent","<b>Collection</b>: A. D. White Architectural Photographs, Cornell University Library
Accession Number: 15/5/3090.00957

<b>Title</b>: Noble Tree Cross, Hildenborough, Kent

Photographer: Henry Bedford Lemere (English, 1840-ca. 1911)


Photograph date: ca. 1878-ca. 1890


<b>Location</b>: Europe: United Kingdom; Hildenborough

<b>Materials</b>: albumen print

Image: 7 1/2 x 9 1/2 in.; 19.05 x 24.13 cm

<b>Provenance</b>: Transfer from the College of Architecture, Art and Planning

<b>Persistent URI</b>: <a href=""http://hdl.handle.net/1813.001/5t2m"" rel=""nofollow"">http://hdl.handle.net/1813.001/5t2m</a>

There are no known copyright restrictions on this image.  The digital file is owned by the Cornell University Library which is making it freely available with the request that, when possible, the Library be credited as its source.



We had some help with the geocoding from <a href=""http://developer.yahoo.com/"" rel=""nofollow"">Web Services by Yahoo!</a>

",1878-01-01 00:00:00,1244570108,51.214031,0.24739,0,https://live.staticflickr.com/3311/3610791809_71de02c308_o.jpg,,Cornell University Library,YES,openclip p(building)=0.981,,ViT-B-32,openclip,-1
